project_key,process_name,project_name,start_date_char,end_date_char,team_size,planAM,actualAM,plan_duration_weeks,actual_duration_weeks,plan_duration_days,actual_duration_days,duration_variance_schedule_days,duration_variance_schedule_percent,plan_task_hours,actual_task_hours,effort_variance,effort_variance_percent,BAC,BCWP,ACWP,CV,CPI,main_phases,phase_top_and_bottom,all_phases,plan_date,project_completed_parts_plan_hours,project_completed_parts_actual_hours,ADREM_rate_appraisal,ADREM_rate_failure,ADREM_rate_AF,ADREM_Ratio_AF,ADINJ_rate_HLDINSP,ADREM_rate_REQINSP,ADREM_rate_DLDR,ADREM_rate_DLDINSP,ADREM_rate_CR,ADREM_rate_INSP,ADREM_rate_COMPILE,ADREM_rate_UT,ADREM_rate_BIT,ADREM_rate_ST,ADREM_rate_AT,ADREM_rate_PL,planAM,actualAM,actual_production_rate_const,plan_production_rate_total,actual_production_rate_total,PT_PERCENT_MM,PT_PERCENT_LS,PT_PERCENT_PLAN,PT_PERCENT_REQ,PT_PERCENT_STP,PT_PERCENT_REQINSP,PT_PERCENT_HLD,PT_PERCENT_ITP,PT_PERCENT_HLDINSP,PT_PERCENT_DLD,PT_PERCENT_DLDR,PT_PERCENT_TD,PT_PERCENT_DLDINSP,PT_PERCENT_CODE,PT_PERCENT_CR,PT_PERCENT_COMPILE,PT_PERCENT_INSP,PT_PERCENT_UT,PT_PERCENT_BIT,PT_PERCENT_ST,PT_PERCENT_DOC,PT_PERCENT_PM,PT_PERCENT_AT,PT_PERCENT_PL,AT_PERCENT_MM,AT_PERCENT_LS,AT_PERCENT_PLAN,AT_PERCENT_REQ,AT_PERCENT_STP,AT_PERCENT_REQINSP,AT_PERCENT_HLD,AT_PERCENT_HLDINSP,AT_PERCENT_DLD,AT_PERCENT_DLDR,AT_PERCENT_TD,AT_PERCENT_DLDINSP,AT_PERCENT_CODE,AT_PERCENT_CR,AT_PERCENT_INSP,AT_PERCENT_UT,AT_PERCENT_BIT,AT_PERCENT_ST,AT_PERCENT_DOC,AT_PERCENT_PM,AT_PERCENT_AT,AT_PERCENT_PL,PDINJ_rate_PLAN,PDINJ_rate_REQ,PDINJ_rate_STP,PDINJ_rate_REQINSP,ADINJ_rate_PLAN,ADINJ_rate_REQ,ADINJ_rate_STP,ADINJ_rate_REQINSP,ADINJ_rate_HLD,ADINJ_rate_ITP,ADINJ_rate_HLDINSP,ADINJ_rate_DLD,ADINJ_rate_DLDR,ADINJ_rate_TD,ADINJ_rate_DLDINSP,ADINJ_rate_CODE,ADINJ_rate_CR,ADINJ_rate_COMPILE,ADINJ_rate_INSP,ADINJ_rate_UT,ADINJ_rate_BIT,ADINJ_rate_ST,ADINJ_rate_AT,ADINJ_rate_PL,ADINJ_rate_TOTAL,ADREM_YIELD_PLAN,ADREM_YIELD_REQ,ADREM_YIELD_STP,ADREM_YIELD_REQINSP,ADREM_YIELD_HLD,ADREM_YIELD_ITP,ADREM_YIELD_HLDINSP,ADREM_YIELD_DLD,ADREM_YIELD_DLDR,ADREM_YIELD_TD,ADREM_YIELD_DLDINSP,ADREM_YIELD_CODE,ADREM_YIELD_CR,ADREM_YIELD_COMPILE,ADREM_YIELD_INSP,ADREM_YIELD_UT,ADREM_YIELD_BIT,ADREM_YIELD_ST,ADREM_YIELD_AT,ADREM_YIELD_PL,DDDLDR,DDDLDINSP,DDCR,DDCOMPILE,DDINSP,DDUT,DDBIT,DDST,DDTOTAL
87,'Capsule','/R&D Team Dashboard/Product Hot Fix/Yellow Alaska (6.8.1.1)',2012-11-14 09:24:04,2013-01-15 04:32:36,11,151,280,4,57,36,63,27,75,101.462099981308,85.6833333333333,15.2787666666667,11.547520345204,132.3121,132.3121,117.033333333333,15.2787666666667,1.13055055539732,DLD:Code:Compile:UT:BIT,DLD:BIT,Other Test Plan:Other Test Plan Review and Inspect:Other Testing:Sys Eng:Planning:Design:Design Review:Design Inspect:Code:Code Review:Compile:Code Inspect:Test:Int Test:Documentation:Postmortem,No Data,101.462099981308,85.6833333333333,15.9767441860465,0.522875816993464,7.99775028121485,30.555523255814,0,0,6.85714285714286,2.34375,14.6938775510204,7.1830985915493,0,0,0.153061224489796,0,0,0,151,280,8.12379110251451,1.48824043685098,3.26784672242754,0,0,0,0,0,0,0,0,0,1.356467080322,0.542583554900702,0,2.36541526386911,2.03470065181405,0.658866719982813,0.406949987111948,5.42074331303339,3.00360098267384,7.88471754623038,0,26.4138037798718,0.271283568714578,0,0,0,0,0.0389029371717565,0,0,0,0,0,1.24489398949621,0.680801400505738,0,4.97957595798483,3.98755106010504,1.90624392141607,8.28632561758413,10.231472476172,7.62497568566427,0,23.4195681773974,0.252869091616417,0,0,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,15.9375,0,0,0,20.1951219512195,0,0,0,0,0,0,0,0,1.50554366854698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,23.5294117647059,0,76.9230769230769,7.31707317073171,31.5789473684211,0,98.0769230769231,0,100,NaN,NaN,Inf,14.2857142857143,35.7142857142857,85.7142857142857,0,182.142857142857,0,3.57142857142857,0,460.714285714286
88,'Capsule','/R&D Team Dashboard/Product Hot Fix/Yellow Arizona (6.8.1.2)',2013-03-06 07:16:57,2013-03-26 07:30:17,6,118.035003662109,10,1,3,8,21,13,162.5,65.7258500377337,28,40.9425166666667,55.7603577849854,73.42585,73.42585,32.4833333333333,40.9425166666667,2.26041611082606,DLD:Code:Compile:UT:BIT,DLD:BIT,Other Test Plan:Other Test Plan Review and Inspect:Other Testing:Sys Eng:Planning:Design:Design Review:Design Inspect:Code:Code Review:Compile:Code Inspect:Test:Int Test:Documentation:Postmortem,No Data,65.7258500377337,28,6.55737704918033,0,4.63320463320463,0,0,0,0,6,0,3.39622641509434,0,0,0,0,0,0,118.035003662109,10,0.559179869524697,1.79586880343647,0.357142857142857,0,0,0.775950415346525,0,0,0,0,0,0,1.6115678830405,0.204409677107572,0,1.21717710693846,2.97457800817454,0.271455850769021,0.071128788879536,3.04294276734616,1.36792955546547,6.08588553469232,0,38.7214467144799,0.166803981104544,0,0,0,0,12.6190476190476,0,0,0,0,0,4.10714285714286,0.476190476190476,0,1.78571428571429,5.95238095238095,0.416666666666667,3.1547619047619,1.19047619047619,3.33333333333333,0,22.3809523809524,0.0595238095238095,0,0,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,2.60869565217391,0,0,0,2.4,0,0,0,0,0,0,0,0,0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,100,0,0,0,42.8571428571429,0,0,0,0,25,0,300,0,0,300,0,0,0,700
89,'Capsule','/R&D Team Dashboard/Product Hot Fix/Yellow Arkansas',2013-03-26 07:00:54,2013-04-10 10:36:28,8,171.5,185,5,2,37,16,-21,-56.7567567567568,55.3798665841421,37.05,24.9798666666667,36.8001115696554,70.8798666666667,67.8798666666667,42.9,24.9798666666667,1.58228127428127,DLD:Code:Compile:UT:BIT,DLD:BIT,Other Test Plan:Other Test Plan Review and Inspect:Other Testing:Sys Eng:Planning:Design:Design Review:Design Inspect:Code:Code Review:Compile:Code Inspect:Test:Int Test:Documentation:Postmortem,No Data,55.3798665841421,37.05,5.48387096774194,1.74418604651163,4.30147058823529,3.14408602150538,0,0,10.4347826086957,3.05084745762712,4.28571428571429,1.70212765957447,0,0.714285714285714,0.714285714285714,0,0,0,171.5,185,8.61132660977502,3.09679330374387,4.99325236167341,0,0,1.63103799996938,0,0,0,0,0,0,2.9425255666994,0.49702179275539,0,4.60483232331519,5.90473301193637,0.823434002132333,0.343897543475619,5.20523101932125,3.7480829540879,3.61142076238352,0,35.2113524332393,0.462322061937215,0,0,0,0,2.33918128654971,0,0,0,0,0,7.51237067026541,1.03463787674314,0,7.96221322537112,6.70265407107512,0.629779577147998,6.34278002699055,3.77867746288799,3.77867746288799,0,24.3814664867296,0.449842555105713,0,0,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,5.38922155688623,0,0,0,2.41610738255034,0,0,0,0,0,0,0,0,0.67476383265857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,26.6666666666667,0,75,11.1111111111111,6.25,0,26.6666666666667,9.09090909090909,10,0,0,0,21.6216216216216,48.6486486486486,5.40540540540541,0,21.6216216216216,5.40540540540541,5.40540540540541,0,135.135135135135
90,'Capsule','/R&D Team Dashboard/Product Hot Fix/Yellow Colorado (6.8.1.3)',2013-04-10 04:01:25,2013-05-07 05:41:57,6,80,0,5,4,36,28,-8,-22.2222222222222,80.9188497781754,33.4,57.7355166666667,48.9620757552051,117.91885,117.91885,60.1833333333333,57.7355166666667,1.95932733314871,DLD:Code:Compile:UT:BIT,DLD:BIT,Other Test Plan:Other Test Plan Review and Inspect:Other Testing:Sys Eng:Planning:Design:Design Review:Design Inspect:Code:Code Review:Compile:Code Inspect:Test:Int Test:Documentation:Postmortem,No Data,80.9188497781754,33.4,2.65822784810127,0,1.09660574412533,0,0,0,0,2.14285714285714,2.5,0.789473684210526,0,0.94488188976378,0,0,0,0,80,0,0,0.988644799318154,0,0,0,0.819895473791887,0,0,0,0,0,0,1.61814385143069,0.218984822420408,0,2.47161199829538,3.20699884674196,0.451954866997613,0.10693841065246,4.94322399659077,1.78619280014902,2.47161199829538,0,51.1376521111618,0.184608825634506,0,0,0,0,0.598802395209581,0,0,0,0,0,2.9940119760479,0.349301397205589,0,1.39720558882236,3.1437125748503,1.19760479041916,3.79241516966068,6.3373253493014,4.74051896207585,0,23.75249500998,1.64670658682635,0,0,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,2,0,0,0,2.85714285714286,0,0,0,0,0,0,0,0,0.149700598802395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,50,0,20,0,25,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
91,'Capsule','/R&D Team Dashboard/Product Hot Fix/Yellow Connecticut (6.8.1.4)',2013-04-24 04:00:54,2013-05-13 11:44:00,8,49.9850010871887,27,2,3,15,20,5,33.3333333333333,60.5047831614812,35.8166666666667,25.8309166666667,32.9977186862273,78.5047833333333,78.2809166666667,52.45,25.8309166666667,1.49248649507467,DLD:Code:Compile:UT:BIT,DLD:BIT,Other Test Plan:Other Test Plan Review and Inspect:Other Testing:Sys Eng:Planning:Design:Design Review:Design Inspect:Code:Code Review:Compile:Code Inspect:Test:Int Test:Documentation:Postmortem,No Data,60.2809164921443,35.8166666666667,8.08695652173913,0.652173913043478,4.78260869565217,12.4,0,0,7.05882352941176,4.57142857142857,0,2.57142857142857,0,1.22448979591837,0,0,0,0,49.9850010871887,27,1.04516129032258,0.826133050568643,0.75383899488134,0,0,1.99728005714358,0,0,0,0,0,0,3.50856564671163,0.541554969754015,0,4.46245711317396,6.31627759051429,0.633007805838594,0.291932840584872,6.72123170132374,3.3541701524117,6.61104757507254,0,15.6185998961089,0.4572090233942,0,0,0,0,0.697999069334574,0,0,0,0,0,5.72359236854351,0.791065611912518,0,4.88599348534202,2.41973010702652,0.511865984178688,3.25732899022801,2.28013029315961,5.81665891112145,0,26.291298278269,0.325732899022801,0,0,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,5.36585365853659,0,0,0,4.61538461538462,0,0,0,0,0,0,0,0,0.418799441600745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,18.1818181818182,0,88.8888888888889,0,0,0,23.0769230769231,10,0,0,0,11.1111111111111,74.0740740740741,296.296296296296,0,0,111.111111111111,37.037037037037,0,0,555.555555555556
92,'Capsule','/R&D Team Dashboard/Product Hot Fix/Yellow Delaware (6.8.2)',2013-05-14 04:00:10,2013-06-18 09:35:14,10,672.985000133514,178,109,5,764,36,-728,-95.2879581151832,133.202716329197,85.0833333333333,58.5864,32.1868398151702,182.2436,182.019733333333,123.433333333333,58.5864,1.4746400216041,DLD:Code:Compile:UT:BIT:ST,DLD:ST,Other Test Plan:Other Test Plan Review and Inspect:Other Testing:Sys Eng:Planning:Design:Design Review:Design Inspect:Code:Code Review:Compile:Code Inspect:Test:Int Test:Sys Test:Documentation:Postmortem,No Data,132.97884965986,85.0833333333333,6.98901098901099,0.466926070038911,3.52941176470588,14.9681318681319,0,0,3.33333333333333,4.55696202531646,1.53846153846154,2.94117647058824,4.28571428571429,0.368098159509202,0,1.27659574468085,0,0,672.985000133514,178,3.7645400070497,5.05233690933374,2.0920666013712,0,0,1.16957073297258,0,0,0,0,0,0,4.20797227937393,0.463191253709189,0,2.79890438775269,6.51416896703428,0.951231856503215,0.297203654732692,6.28808489639563,3.68283279619771,3.40169482781583,0.270264763571431,11.6814435161226,0.305061351120549,0,0,0,0,0.724779627815867,0,0,0,0,0,5.64152791380999,0.352595494613124,0,3.09500489715965,4.62291870714985,0.763956904995103,3.99608227228208,3.19294809010774,5.68070519098923,0.920666013712047,10.5974534769834,0.372184133202742,0,0,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,2.91666666666667,0,0,0,3.8135593220339,0,0,0,0,0,0,0,0,0.340842311459354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,7.14285714285714,0,92.3076923076923,0,3.57142857142857,3.7037037037037,38.4615384615385,6.25,0,6.66666666666667,0,14.2857142857143,5.61797752808989,67.4157303370787,5.61797752808989,5.61797752808989,56.1797752808989,5.61797752808989,0,5.61797752808989,162.921348314607
93,'Capsule','/R&D Team Dashboard/Product Hot Fix/Blue Alabama (6.9.0.1)',2013-06-04 08:14:52,2013-07-08 12:27:48,12,127.415000915527,92,105,5,736,35,-701,-95.2445652173913,29.9402500073115,15.55,41.2735833333333,64.0493842487162,64.44025,64.44025,23.1666666666667,41.2735833333333,2.78159352517986,DLD:Code:Compile:UT:BIT,DLD:BIT,Other Test Plan:Other Test Plan Review and Inspect:Other Testing:Sys Eng:Planning:Design:Design Review:Design Inspect:Code:Code Review:Compile:Code Inspect:Test:Int Test:Documentation:Postmortem,No Data,29.9402500073115,15.55,6.66666666666667,0,4.04494382022472,0,0,0,0,5.58139534883721,0,0,0,0,0,0,0,0,127.415000915527,92,9.68421052631579,4.25564251749442,5.91639871382637,0,0,1.53450065703134,0,0,0,0,0,0,2.98706033039738,0.368344736677267,0,2.00399128214854,5.07716762051914,0.510294103236497,0.139500062143196,0.435033110685004,2.36543337815263,2.51161337832199,0,41.7498183780946,0.288797421581986,0,0,0,0,0.428724544480171,0,0,0,0,0,6.43086816720257,1.07181136120043,0,4.60878885316184,2.14362272240086,1.07181136120043,2.67952840300107,2.14362272240086,5.35905680600214,0,36.1200428724544,0.321543408360129,0,0,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.257234726688103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,100,0,0,0,0,0,0,0,0,0,0,43.4782608695652,0,0,0,0,0,0,43.4782608695652
94,'Capsule','/R&D Team Dashboard/Product Hot Fix/Blue Alaska (6.9.0.2)',2013-06-18 04:09:15,2013-07-09 05:16:01,7,881.301025390625,100,0,3,1,22,21,2100,33.0733834226926,24.2,28.5733833333333,46.7853290153949,61.0733833333333,61.0733833333333,32.5,28.5733833333333,1.87918102564103,DLD:Code:Compile:UT:BIT,DLD:BIT,Other Test Plan:Other Test Plan Review and Inspect:Other Testing:Sys Eng:Planning:Design:Design Review:Design Inspect:Code:Code Review:Compile:Code Inspect:Test:Int Test:Documentation:Postmortem,No Data,33.0733834226926,24.2,3.48547717842324,0,2.77227722772277,0,0,0,5.45454545454546,2.30769230769231,0,1.10091743119266,0,0.967741935483871,0,0,0,0,881.301025390625,100,7.62388818297332,26.6468360411514,4.13223140495868,0,0,1.73336763077839,0,0,0,0,0,0,3.4460239704386,0.428491603591891,0,0.835314206279531,5.74429677619847,0.588338163124667,0.157074953755621,0.191442968718109,2.690985721227,1.57039674010843,0,49.8890596983158,0.329318179309118,0,0,0,0,0.34435261707989,0,0,0,0,0,4.47658402203857,0.757575757575758,0,1.79063360881543,2.34159779614325,0.34435261707989,7.5068870523416,4.26997245179063,0,0,21.6942148760331,0.137741046831956,0,0,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,1.84615384615385,0,0,0,5.29411764705882,0,0,0,0,0,0,0,0,0.330578512396694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,50,0,100,0,0,0,50,50,0,0,0,0,10,10,0,0,20,10,0,0,80
95,'Capsule','/R&D Team Dashboard/Team P&A/Beyblade',2012-05-30 04:26:58,2013-06-14 10:15:51,14,41802.1261314154,63748,38,102,274,381,107,39.051094890511,4439.96996513313,5355.45,-949.796216666667,-20.816825716803,4572.63711666667,4562.63711666667,5512.43333333333,-949.796216666667,0.827699282833352,Req:HLD:DLD:Code:Compile:UT:BIT:ST,Req:ST,Sys Eng:Strategy:Planning:Reqts:Reqts Review:Reqts Inspect:HLD:HLD Review:HLD Inspect:Design:Design Review:Design Inspect:Code:Code Review:Compile:Code Inspect:Test:Int Test:Sys Test:Documentation:Postmortem,No Data,4429.96996513313,5353.38333333333,5.02953928852151,0.365841708132356,2.52060379215211,13.7478564546334,0,0,7.72139303482587,2.08064284689338,5.7808564231738,1.63581869807551,3.0325644504749,0.691256586585693,0.270883979376486,0,0,0,41802.1261314154,63748,40.0104605793069,9.41495696135006,11.9033881373181,0,0,4.66477180351014,0.270272098555518,0,0.0900906995185059,1.84776024483343,0,1.04968014961806,7.78548132874751,1.6518730353993,0,6.04021315874678,10.2048051180659,2.46292131940687,0.914123676739172,10.0518146116626,7.80068115226569,8.86582423950209,6.96198403576441,8.18738307404528,1.26857915536707,0,0,0,0,3.89167421349591,0.322101784163796,0,0.0995870250554731,2.74580100645137,0.771488234726618,8.19850183769182,0.938296501694535,0,6.50645604010867,12.1847837249904,1.97680244735114,11.8371627656562,10.453836745745,11.6495034653173,5.56162413989487,6.29950175366527,0.972840751010653,0,0,No Data,No Data,No Data,No Data,0.110355857656937,1.68115942028986,0,0,0.707242434546073,0,0,3.09064682660188,0.199004975124378,0,0.0315683742287272,3.02658800091947,0.113350125944584,0.101763907734057,0.022084341150489,0.0250066982227382,0.00480859134987845,0,0,0,0.784247822311851,8.69565217391304,0,0,0,0,0,35.9712230215827,2.14384508990318,27.2280701754386,0,68.8509021842355,4.30891614186278,21.1107278371852,6.50087260034904,48.0760315252666,34.1269841269841,22.5333333333333,0,0,4.99139414802065,6.08646545773985,11.3729058166531,9.60030118591956,2.33732822990525,16.2671770094748,6.07077869109619,2.65106356277844,0,65.8844199033695
96,'Capsule','/R&D Team Dashboard/Team P&A/Everest_K2_SWDev',2013-06-24 04:06:53,2020-10-28 12:50:39,16,7202.45699214935,15755,39,718,274,2684,2410,879.56204379562,692.721717377504,930.516666666667,-261.084333333333,-19.8379939248988,1434.24393333333,1316.08233333333,1577.16666666667,-261.084333333333,0.834459896438761,HLD:DLD:Code:Compile:UT:BIT:ST,HLD:ST,Sys Eng:Misc:Planning:HLD:HLD Review:HLD Inspect:Design:Design Review:Design Inspect:Code:Code Review:Compile:Code Inspect:Test:Int Test:Sys Test:Documentation:Postmortem:Product Life,No Data,685.436783971389,929.333333333333,5.47322877230936,0.460358056265985,3.57220129070765,11.8890691665164,0,0,8.89952153110048,1.38248847926267,3.16181029138252,1.49623430962343,3.51648351648352,0.747081712062257,0.341763499658236,0.249221183800623,0,0,7202.45699214935,15755,38.5254921139504,10.3973310082096,16.9314538518028,0.288716226130685,0,5.89417541394284,0,0,0,6.38784650314141,0,3.72684528563693,8.03282169577118,1.30506711424302,0,9.19763040582917,15.0849585486803,2.7243359244676,1.52590133804082,12.0892991337724,10.2488894081945,6.95548666413409,2.24476865816608,4.18483823966645,1.28669514525265,0,0.866148678392056,0.173738604001361,0,4.27002919524995,0,0,0,8.82126417223406,6.24921638516236,8.02600705701134,1.12303200730777,0,8.55080510827318,22.6290053912701,2.88907596138346,10.7019397825581,6.90476616933245,7.86122405115438,1.72484820261145,4.47242571331339,1.11765864842113,0,1.22870806541169,No Data,No Data,No Data,No Data,0.0503355704697987,0,0,0,0.730964467005076,0,0,3.09305958491408,0.0956937799043062,0,0.0628403854210306,1.33449422194079,0.0743955362678239,0.21978021978022,0.0100418410041841,0,0,0,0,0,0.896276262291559,50,0,0,0,1.61290322580645,0,95.1219512195122,0.858369098712446,40.0862068965517,0,73.8255033557047,4.47058823529412,20.8333333333333,4.93827160493827,48.2200647249191,30,22.3214285714286,4.59770114942529,0,0,5.90288797207236,6.98191050460171,5.39511266264678,1.01555061885116,9.45731513805141,3.04665185655348,1.58679784195493,0.25388765471279,52.9355760076166
