project_key,process_name,project_name,start_date_char,end_date_char,team_size,planAM,actualAM,plan_duration_weeks,actual_duration_weeks,plan_duration_days,actual_duration_days,duration_variance_schedule_days,duration_variance_schedule_percent,plan_task_hours,actual_task_hours,effort_variance,effort_variance_percent,BAC,BCWP,ACWP,CV,CPI,main_phases,phase_top_and_bottom,all_phases,plan_date,project_completed_parts_plan_hours,project_completed_parts_actual_hours,ADREM_rate_appraisal,ADREM_rate_failure,ADREM_rate_AF,ADREM_Ratio_AF,ADINJ_rate_HLDINSP,ADREM_rate_REQINSP,ADREM_rate_DLDR,ADREM_rate_DLDINSP,ADREM_rate_CR,ADREM_rate_INSP,ADREM_rate_COMPILE,ADREM_rate_UT,ADREM_rate_BIT,ADREM_rate_ST,ADREM_rate_AT,ADREM_rate_PL,planAM,actualAM,actual_production_rate_const,plan_production_rate_total,actual_production_rate_total,PT_PERCENT_MM,PT_PERCENT_LS,PT_PERCENT_PLAN,PT_PERCENT_REQ,PT_PERCENT_STP,PT_PERCENT_REQINSP,PT_PERCENT_HLD,PT_PERCENT_ITP,PT_PERCENT_HLDINSP,PT_PERCENT_DLD,PT_PERCENT_DLDR,PT_PERCENT_TD,PT_PERCENT_DLDINSP,PT_PERCENT_CODE,PT_PERCENT_CR,PT_PERCENT_COMPILE,PT_PERCENT_INSP,PT_PERCENT_UT,PT_PERCENT_BIT,PT_PERCENT_ST,PT_PERCENT_DOC,PT_PERCENT_PM,PT_PERCENT_AT,PT_PERCENT_PL,AT_PERCENT_MM,AT_PERCENT_LS,AT_PERCENT_PLAN,AT_PERCENT_REQ,AT_PERCENT_STP,AT_PERCENT_REQINSP,AT_PERCENT_HLD,AT_PERCENT_HLDINSP,AT_PERCENT_DLD,AT_PERCENT_DLDR,AT_PERCENT_TD,AT_PERCENT_DLDINSP,AT_PERCENT_CODE,AT_PERCENT_CR,AT_PERCENT_INSP,AT_PERCENT_UT,AT_PERCENT_BIT,AT_PERCENT_ST,AT_PERCENT_DOC,AT_PERCENT_PM,AT_PERCENT_AT,AT_PERCENT_PL,PDINJ_rate_PLAN,PDINJ_rate_REQ,PDINJ_rate_STP,PDINJ_rate_REQINSP,ADINJ_rate_PLAN,ADINJ_rate_REQ,ADINJ_rate_STP,ADINJ_rate_REQINSP,ADINJ_rate_HLD,ADINJ_rate_ITP,ADINJ_rate_HLDINSP,ADINJ_rate_DLD,ADINJ_rate_DLDR,ADINJ_rate_TD,ADINJ_rate_DLDINSP,ADINJ_rate_CODE,ADINJ_rate_CR,ADINJ_rate_COMPILE,ADINJ_rate_INSP,ADINJ_rate_UT,ADINJ_rate_BIT,ADINJ_rate_ST,ADINJ_rate_AT,ADINJ_rate_PL,ADINJ_rate_TOTAL,ADREM_YIELD_PLAN,ADREM_YIELD_REQ,ADREM_YIELD_STP,ADREM_YIELD_REQINSP,ADREM_YIELD_HLD,ADREM_YIELD_ITP,ADREM_YIELD_HLDINSP,ADREM_YIELD_DLD,ADREM_YIELD_DLDR,ADREM_YIELD_TD,ADREM_YIELD_DLDINSP,ADREM_YIELD_CODE,ADREM_YIELD_CR,ADREM_YIELD_COMPILE,ADREM_YIELD_INSP,ADREM_YIELD_UT,ADREM_YIELD_BIT,ADREM_YIELD_ST,ADREM_YIELD_AT,ADREM_YIELD_PL,DDDLDR,DDDLDINSP,DDCR,DDCOMPILE,DDINSP,DDUT,DDBIT,DDST,DDTOTAL
374,'TSP(SM)','/PrototipoQuemen',2015-03-03 05:36:15,2015-05-18 14:36:41,6,0,0,12,11,85,77,-8,-9.41176470588235,936.360866439343,878.783333333333,56.9942,6.08677722755465,936.360866666667,936.360866666667,879.366666666667,56.9942,1.06481278192639,DLD:ST,DLD:ST,Strategy:Planning:Design:Design Review:Design Inspect:Sys Test:Accept Test,No Data,936.360866439343,878.783333333333,1.72415648711188,1.60475482912333,1.71998338180307,1.07440492206138,0,0,1.25723408501297,1.89655172413793,0,0,0,0,0,0.891089108910891,0.382165605095541,0,0,0,0,0,0,0,0,4.91724593961201,0,0,0,0,0,0,58.8344358359677,9.2699570326875,0,25.345906527248,0,0,0,0,0,0,0.33669355066252,0,0,0.761778951687179,0,0,0,5.45261441007453,0,0,0,0,0,57.5151250782332,9.50366984656817,0,25.7401331386197,0,0,0,0,0,0.383105429855672,0,0,0.893280482485254,0,No Data,No Data,No Data,No Data,0.0208695652173913,0,0,0,0,0,0,1.07432566114885,0.0119736579525045,0,0.00442086648983201,0,0,0,0,0,0,0,0,0,0.624727369279496,0,0,0,0,0,0,0,1.65137614678899,19.5530726256983,0,99.0762124711316,0,0,0,0,0,0,0.694444444444444,0.699300699300699,0,0,0,0,0,0,0,0,0,0
394,'Software System Development','/CEDTI1.2',2014-03-31 12:53:51,2014-05-16 13:05:03,6,868,2519,5,6,36,47,11,30.5555555555556,210.733333333333,261.666666666667,-50.9333333333334,-24.1695665928504,210.733333333333,210.733333333333,261.666666666667,-50.9333333333334,0.805350318471337,Req:HLD:Code:UT,Req:UT,Misc:Planning:Reqts:Reqts Review:Reqts Inspect:HLD:HLD Review:HLD Inspect:Code:Code Review:Code Inspect:Test:Postmortem,No Data,210.733333333333,261.666666666667,1.32504498609521,0,1.27338468794215,0,0,1.80602006688963,0,0,1.07976653696498,1.70436612309311,0,0,0,0,0,0,868,2519,27.0860215053763,4.1189496994622,9.62675159235669,18.2537171781082,0,6.75419171148371,0.933248971844353,0,3.33755140778235,9.25340082252452,0,3.0370136032901,0,0,0,0,24.675735526732,12.4327744384688,0,7.49762733312243,1.66086681429927,0,0,0,7.81398291679848,0,0,15.2993630573248,0,4.93630573248408,3.48407643312102,0,3.80891719745223,7.96178343949045,3.06369426751592,0,0,0,0,24.0955414012739,13.0955414012739,12.1082802547771,1.5796178343949,0,0,0,3.70700636942675,0,0,No Data,No Data,No Data,No Data,0.0774193548387097,2.74223034734918,0,0,0.768,0,0,0,0,0,0,1.49088025376685,0.0291828793774319,0,0,0,0,0,0,0,0.55796178343949,33.3333333333333,0,NA,94.7368421052632,0,NA,92.8571428571429,NA,NA,NA,NA,4.95049504950495,38.1443298969072,NA,90,0,NA,NA,NA,NA,0,0.396982929734021,14.6883684001588,0,21.4370782056372,0,0,0,57.9595077411671
392,'GQS_GaussProfit_Implementation','Christus Muguerza, Et2',2013-07-02 12:02:46,2013-11-22 15:31:30,4,0,0,20,20,141,144,3,2.12765957446809,785.842113463084,416.45,179.152433333333,30.1915622849734,785.842116666667,593.385766666667,414.233333333333,179.152433333333,1.4324915908908,DLD:Code:UT,DLD:UT,Other Test Devel:Strategy:Planning:HLD Review:HLD Inspect:Design:Code:Test:Documentation:Accept Test:Postmortem:Deployment,No Data,593.38576447169,414.233333333333,0.269824614000899,0,0.219565747743352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763512147950297,0,0,0,0,0,6.18722250991328,20.0831435500206,0,0,0,3.05404859180119,0,0,0,6.19897625373839,0,0,10.3961594740846,3.18966531673157,5.31770303088016,0,0,0,2.00904470324569,0,0,0,0,8.18825789410493,13.9872733821587,0,0,0,0,0,0,3.39376475767399,0,0,8.8365950294153,2.2971945411614,4.52235162284388,0,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156081162204346,Inf,NA,NA,NA,NA,NA,137.5,-133.333333333333,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0
222,'TSP(SM)','/Adminitrador/VERuta2',2013-10-07 12:00:02,2014-05-30 21:01:32,4,0,0,18,81,127,236,109,85.8267716535433,310.152782891194,429.433333333333,-119.28055,-38.4586424529373,310.152783333333,310.152783333333,429.433333333333,-119.28055,0.722237328262051,Req:DLD:Code:Compile:UT,Req:UT,Misc:Strategy:Planning:Reqts:Reqts Review:Reqts Inspect:Design:Design Review:Code:Code Review:Compile:Test:Documentation:Postmortem,No Data,310.152782891194,429.433333333333,2.20093457943925,0.333951762523191,1.57551274083282,6.59057632398754,0,0.483870967741935,3.36,0,2.68115942028985,0,0.364741641337386,0.394088669950739,0,0,0,0,0,0,0,0,0,4.64287305945332,0,5.28063401374354,6.73106970589833,0,3.33427606314201,0,0,0,11.6118254209196,8.30411700785561,0,0,11.3661616388923,5.5218699518886,1.64615104618166,0,5.49238985711135,0,0,14.9297495063133,6.32051926646394,0,0,6.43095552278196,0,5.28215477761391,7.25762632927113,0,4.81254366219048,0,0,12.3728945121478,6.79189629744625,0,0,16.9758596600171,3.21353721959171,0,7.09073973453388,0,0,5.05317084530001,4.18768920282543,0,0,No Data,No Data,No Data,No Data,0,1.02673796791444,0,0.145161290322581,0,0,0,2.2396486825596,0,0,0,0.397805212620027,0.434782608695652,0.364741641337386,0,0,0,0,0,0,0.444772180392766,NaN,0,NA,38.4615384615385,NA,NA,NA,11.1111111111111,81.6666666666667,NA,NA,9.80392156862745,71.1538461538462,11.7647058823529,NA,80,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
228,'TSP(SM)','/ProyectoSSA/SSA',2014-02-10 11:32:02,2014-03-18 15:35:14,3,3650,5136,4,5,29,37,8,27.5862068965517,119,123.133333333333,-4.13333333333334,-3.4733893557423,119,119,123.133333333333,-4.13333333333334,0.966432051976178,Req:HLD:DLD:Code:UT,Req:UT,Misc:Reqts:HLD:HLD Review:Design:Design Review:Design Inspect:Code:Code Review:Test:Postmortem,No Data,119,123.133333333333,2.19512195121951,2.63862332695985,2.27507755946225,0.831919406150583,0,0,0.933852140077821,0.703971119133574,4.34153400868307,0,0,2.63862332695985,0,0,0,0,3650,5136,85.3628808864266,30.672268907563,41.7108825121819,10.0840336134454,0,0,6.72268907563025,0,0,4.6218487394958,0,0,14.4957983193277,6.89075630252101,0,13.2773109243697,20.7563025210084,9.95798319327731,0,0,6.63865546218487,0,0,0,4.87394957983193,0,0,7.877639415268,0,0,7.24147265836492,0,0,6.0368164591229,0,14.3475906876015,6.95722793719545,0,14.9972929074174,21.2371413102328,9.35300487276665,0,7.07904710341094,0,0,0,3.99296155928533,0,0,No Data,No Data,No Data,No Data,0,0,0,0,2.152466367713,0,0,1.35849056603774,0,0,0,2.56214149139579,0.0868306801736614,0,0,0.229445506692161,0,0,0,0,0.893340552246887,NA,NaN,NA,NA,0,NA,NA,0,33.3333333333333,NA,81.25,0,59.5238095238095,NA,NA,63.8888888888889,NA,NA,NA,NA,1.55763239875389,2.53115264797508,9.73520249221184,0,0,4.47819314641745,0,0,21.417445482866
335,'TSP(SM)','/Proyecto/DVER2015005 - Evaluación Desempeño',2015-02-16 10:14:12,2015-05-05 19:42:00,6,17468.1300048828,25842,5,11,36,79,43,119.444444444444,865.567616254091,966.016666666667,35.8174666666667,5.01246814856392,865.567466666667,714.567466666667,678.75,35.8174666666667,1.05276974831185,DLD:Code:Compile:UT,DLD:UT,Misc:Planning:Reqts Inspect:Design:Design Review:Design Inspect:Code:Code Review:Compile:Code Inspect:Test:Postmortem,No Data,714.567616254091,678.75,0.268581081081081,0,0.207938272412215,0,0,0,0.0734394124847001,0.225752508361204,0.157563025210084,0.399229556995272,0.177777777777778,0.0285306704707561,0,0,0,0,17468.1300048828,25842,79.1849241611766,20.1811270163728,26.7510912510136,17.4451997931116,0,6.79656317442325,0,0,4.41906551050675,0,0,0,6.07305725493162,1.6645551137287,0,9.01142770770005,24.1467367181813,2.95197813118638,1.39008782974102,18.0228554154001,6.82535731280633,0,0,0,1.25311603828284,0,0,29.7372371077104,0,9.31488414623626,0,0,1.75290281396111,0,0,4.75147081658356,1.40956850295889,0,4.12691292420766,29.0315902072083,3.28496747813185,9.85317713635031,3.62830178913407,0,0,0,0.779834716447266,0,0,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,0.28322440087146,0,0,0,0.217507577108219,0,0,0,0,0,0,0,0,0.0786735908628216,NaN,NA,NA,0,NA,NA,NA,0,6.66666666666667,NA,64.2857142857143,2.66666666666667,6.84931506849315,5.88235294117647,59.375,3.84615384615385,NA,NA,NA,NA,0.0386966953022212,0.348270257719991,0.193483476511106,0.154786781208885,1.47047442148441,0.0386966953022212,0,0.619147124835539,2.94094884296881
246,'TSP(SM)','RHN50-R1',2014-06-13 17:19:06,2014-09-17 13:23:39,8,23344.8779983521,53217,13,14,92,97,5,5.43478260869565,1320.40431562035,1699.91666666667,-437.042983333333,-52.2805568492048,1320.40431666667,835.957016666667,1273,-437.042983333333,0.65668265252684,DLD:Code:Compile:UT,DLD:UT,Misc:Planning:Design:Design Review:Design Inspect:Code:Code Review:Compile:Code Inspect:Test:Postmortem,No Data,835.957016267565,1273,0.494845360824742,0,0.297894686589965,0,0,0,0.12847965738758,0.223325062034739,0.560498220640569,0.667311411992263,0,0.669144981412639,0,0,0,0,23344.8779983521,53217,70.4301217575437,17.6800982261136,31.3056522378548,7.11903156389163,0,4.96581228917445,0,0,0,0,0,0,5.00502882651917,1.04755413213219,0,13.5485117207825,28.366359278322,1.79327143088051,0.267093695114171,27.0970208992123,9.49791025283037,0,0,0,1.29240591114071,0,0,26.2895239962743,0,7.72979067601353,0,0,0,0,0,4.63944310995637,0.915731163292318,0,3.16093926172852,39.8097945977744,2.20402960929457,6.08265111034855,7.91215255649787,0,0,0,0.994166380704936,0,0,No Data,No Data,No Data,No Data,0.0684931506849315,0,0,0,0,0,0,0.355029585798817,0,0,0,0.254162151512166,0,0,0,0.00743494423791822,0,0,0,0,0.124711995686063,0,0,0,0,0,0,0,8.10810810810811,5.88235294117647,0,37.5,2.94117647058824,10.6060606060606,0,38.9830508474576,82.5688073394495,26.3157894736842,21.4285714285714,0,9.09090909090909,0.0375819756844617,0.22549185410677,0.394610744686848,0,1.29657816111393,1.69118890580078,0.0939549392111543,0.0563729635266926,3.98368942255294
324,'TSP(SM)','/Proyecto/REQS-DESP2014006-JASMAN-POLEOTERMINALES',2014-12-03 18:06:26,2015-01-14 14:08:08,2,2250,4154,6,54,43,43,0,0,102.910716566443,106.716666666667,28.0107166666667,28.9036317448896,102.910716666667,96.9107166666667,68.9,28.0107166666667,1.40654160619255,DLD:Code:Compile:UT,DLD:UT,Misc:Planning:Design:Design Review:Design Inspect:Code:Code Review:Compile:Code Inspect:Test:Postmortem,No Data,96.9107165664434,68.9,0.939334637964775,0,0.491803278688525,0,0,0,2.60869565217391,0.47244094488189,8.82352941176471,0.18348623853211,0,0.672645739910314,0,0,0,0,2250,4154,80.7909238249595,21.8636122171718,38.9255036701546,5.83029659124582,0,2.99502329973769,0,0,0,0,0,0,1.63868583473212,0.796046025077363,0,10.567412571633,47.8484180707765,0.737014268538646,0.416218392452713,21.1348251432661,7.68697079209264,0,0,0,0.349089010447308,0,0,35.4365141339997,0,0.921443073559269,0,0,0,0,0,0.968296111197876,0.359206621895986,0,1.98344526003436,47.2122442605029,0.531001093237545,5.10698110260815,6.96548492893956,0,0,0,0.218647508980166,0,0,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,5.80645161290323,0,0,0,0.138934832947403,0,0,0,0,0,0,0,0,0.121817897860378,NaN,NA,NA,NA,NA,NA,NA,0,16.6666666666667,NA,20,0,41.6666666666667,0,14.2857142857143,83.3333333333333,NA,NA,NA,NA,0.240731824747232,0.240731824747232,1.20365912373616,0,0.240731824747232,1.20365912373616,0,0,3.12951372171401
343,'TSP(SM)','RHN50-R4',2014-07-23 11:50:25,2014-08-29 11:34:11,12,2702.47799682617,7857,3,5,22,38,16,72.7272727272727,231.05140025715,378.666666666667,-119.6986,-62.6525636556445,231.0514,191.0514,310.75,-119.6986,0.614807401448109,DLD:Code:Compile:UT,DLD:UT,Misc:Planning:Design:Design Review:Design Inspect:Code:Code Review:Compile:Code Inspect:Test:Postmortem,No Data,191.05140025715,310.75,0.466531440162272,0,0.36736323705577,0,0,0,0.302267002518892,0.65,0.0355871886120996,0.75134168157424,0.555555555555556,0.241773002014775,0,0,0,0,2702.47799682617,7857,45.5478260869565,11.6964363506061,20.7491197183099,17.3121651526378,0,1.06219511165301,0,0,0,0,0,0,12.5026653183691,2.67169987596767,0,11.7506320973529,14.2880040606049,3.28612311091901,0.519631847022391,23.1117404787714,10.5872473984613,0,0,0,2.90789554824051,0,0,17.9357394366197,0,1.99383802816901,0,0,0,0,0,16.1619718309859,3.49471830985915,0,5.28169014084507,29.3926056338028,7.42077464788732,9.84154929577465,6.55369718309859,0,0,0,1.44806338028169,0,0,No Data,No Data,No Data,No Data,0.132450331125828,0,0,0,0,0,0,0.326797385620915,0,0,0,0.296495956873315,0,0,0,0.120886501007388,0,0,0,0,0.153169014084507,0,NA,NA,NA,NA,NA,NA,0,19.047619047619,NA,76.4705882352941,2,2.04081632653061,2.08333333333333,59.5744680851064,27.2727272727273,NA,NA,NA,NA,0.509100165457554,1.65457553773705,0.127275041364388,0.127275041364388,3.56370115820288,0.763650248186331,0,0.381825124093165,7.38195239913453
247,'TSP(SM)','/No Proyecto/ReportesConfiguracionPolizas/Configurador RO8',2013-07-15 10:51:27,2013-10-02 16:45:36,6,4250,5875,10,11,71,80,9,12.6760563380282,407.38455247879,499.6,-92.21545,-22.6359713445196,407.38455,407.38455,499.6,-92.21545,0.81542143714972,Req:HLD:DLD:Code:Compile,Req:Compile,Misc:Reqts:Reqts Review:Reqts Inspect:HLD:HLD Review:HLD Inspect:Design:Design Review:Test Devel:Design Inspect:Code:Code Review:Compile:Code Inspect,No Data,407.38455247879,499.6,0.561657513729406,1.60611854684512,0.682269816736586,0.349698666286285,0,0.952380952380952,0.690265486725664,0.684540787221905,0.311252992817239,0,0.803059273422562,0,0,0,0,0,4250,5875,22.4866037254402,10.4324034235964,11.7594075260208,20.6193385313434,0,0,1.578009389044,0,0.947974076243644,5.11392324686096,0,3.00698686915424,18.2391758687955,8.89235563662266,2.94561979019191,10.5845937669378,16.0223840453223,6.28584636604316,2.68608614096808,0.400931582553899,0,0,0,0,0,0,0,17.4873231918868,0,0,1.59127301841473,0,1.05084067253803,3.37269815852682,1.98492127034961,15.5057379236723,7.53936482519349,2.48865759274086,5.84801174272751,29.3368027755538,8.36002135041366,0.253536162263144,0,0,0,0,0,0,0,No Data,No Data,No Data,No Data,0,0.880503144654088,0,0,0.534124629080119,0,0,0.580895008605852,0,0,0.0342270393610953,0.177393677507391,0,0.0573613766730402,0,0,0,0,0,0,0.178142514011209,NA,0,NA,100,0,NA,100,0,57.7777777777778,0,100,0,28.8888888888889,42.4242424242424,0,NA,NA,NA,NA,NA,4.42553191489362,3.40425531914894,2.21276595744681,2.38297872340426,0,0,0,0,15.1489361702128
393,'Software System Development','/CEDTI',2014-02-13 14:36:53,2014-03-24 19:21:46,6,65,218,4,6,29,40,11,37.9310344827586,225.2,245.55,-20.7666666666667,-9.22143280047366,225.2,225.2,245.966666666667,-20.7666666666667,0.915571215611871,Req:HLD:Code:Compile:UT,Req:UT,Sys Eng:Misc:Planning:Reqts:Reqts Review:Reqts Inspect:HLD:Code:Compile:Test:Postmortem,No Data,225.2,245.55,5.23443504996157,1.31868131868132,5.1671388101983,3.96944657955419,0,1.69852407452214,0,0,0,0,3,0,0,0,0,0,65,218,2.50334928229665,0.288632326820604,0.887802891468133,28.0639431616341,0,8.79218472468917,14.4760213143872,0,28.9076376554174,0.66607460035524,0,0,0,0,0,0,2.66429840142096,0,0.266429840142096,0,0.266429840142096,0,0,0,4.08525754884547,0,0,18.4008687979366,0,6.6856716215299,29.1726057150614,0,28.0526708749067,0.441186452182176,0,0,0,0,0,2.88468064888346,0,0,0.346161677866015,0,0,0,3.50912916581823,0,0,No Data,No Data,No Data,No Data,0,2.03815728245696,0,0,89.5384615384615,0,0,0,0,0,0,0.282352941176471,0,0,0,0,0,0,0,0,1.86112807982081,0,0,0,100,1.03092783505155,0,0,0,3.26797385620915,0,100,0,0,0.671140939597315,0,0,0,0,0,0,45.8715596330275,1357.79816513761,0,9.1743119266055,0,0,0,0,2096.33027522936
