size_fact_key,project_key,person_key,team_key,wbs_element_key,plan_item_key,size_added_and_modified,size_added,size_base,size_deleted,size_modified,size_reused,size_total,measurement_type_key,measurement_type_name,size_metric_key,size_metric_name,size_metric_short_name,phase_key,phase_short_name,process_key,process_name,row_current_flag
25544,246,826,84,39881,223988,120,120,300,0,0,0,420,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
25531,246,825,84,39892,224000,200,200,200,0,0,0,400,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28446,246,823,84,39856,224012,80,80,100,0,0,0,180,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
25542,246,826,84,39864,224024,150,150,100,0,0,0,250,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28465,246,822,84,39898,224036,30,0,686,30,105,0,581,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28506,246,824,84,39850,224048,647,517,471,11,130,0,977,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28507,246,824,84,39850,224048,131.4949951171875,121.49500275,471,0,10,0,592.49499512,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
25533,246,825,84,39897,224060,60,60,200,0,0,0,260,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28434,246,821,84,39896,224072,361,361,100,0,0,0,461,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28435,246,821,84,39896,224072,363.4909973144531,363.49099731,100,0,0,0,463.49099731,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
25506,246,825,84,39809,224084,300,300,200,0,0,0,500,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
25536,246,826,84,39814,224096,150,150,500,0,0,0,650,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
25464,246,822,84,39880,224108,300,300,200,0,0,0,500,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28495,246,824,84,39798,224120,296,29,1264,98,267,0,1195,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28496,246,824,84,39798,224120,110,41,1264,0,69,0,1305,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28414,246,821,84,39799,224132,682,558,1122,792,124,0,888,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28415,246,821,84,39799,224132,208.0489959716797,108.0490036,200,50,100,0,258.04901123,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
25471,246,823,84,39800,224144,60,60,200,0,0,0,260,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28497,246,824,84,39801,224156,793,369,1719,306,424,0,1782,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28498,246,824,84,39801,224156,250,155,1719,65,95,0,1809,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28450,246,822,84,39803,224168,30,30,100,0,0,0,130,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28451,246,822,84,39851,224180,150,150,100,0,0,0,250,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
25487,246,823,84,39895,224192,30,30,100,0,0,0,130,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
25482,246,823,84,39852,224204,150,150,100,0,0,0,250,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
25519,246,825,84,39846,224216,150,150,100,0,0,0,250,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
25453,246,821,84,39903,224228,150,150,100,0,0,0,250,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
25455,246,822,84,39815,224240,150,150,100,0,0,0,250,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
25474,246,823,84,39816,224252,60,60,200,0,0,0,260,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
25547,246,826,84,39894,224264,30,30,100,0,0,0,130,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
25481,246,823,84,39847,224276,450,450,300,0,0,0,750,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28512,246,824,84,39882,224288,888.0430297851562,888.04302979,300,0,0,0,1188.0429688,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
25541,246,826,84,39853,224300,30,30,100,0,0,0,130,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
25510,246,825,84,39817,224312,200,200,100,0,0,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28428,246,821,84,39879,224324,230.1479949951172,180.147995,300,50,50,0,430.14801025,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28418,246,821,84,44260,266575,1301,1301,2592,0,0,0,3893,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28419,246,821,84,44260,266575,450,450,2592,0,0,0,3042,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28432,246,821,84,44261,266587,363,363,300,0,0,0,663,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28433,246,821,84,44261,266587,638.8489990234375,638.84899902,300,0,0,0,938.84899902,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
25637,247,758,80,40010,226221,43,0,0,0,0,0,0,4,Actual,2,Requirements Pages,Req Pages,\N,\N,\N,\N,1
25638,247,758,80,40010,226221,45,0,0,0,0,0,0,1,Plan,2,Requirements Pages,Req Pages,\N,\N,\N,\N,1
25635,247,758,80,40007,226227,21,0,0,0,0,0,0,4,Actual,3,HLD Pages,HLD Pages,\N,\N,\N,\N,1
25636,247,758,80,40007,226227,10,0,0,0,0,0,0,1,Plan,3,HLD Pages,HLD Pages,\N,\N,\N,\N,1
25653,247,769,80,35297,226231,9,0,0,0,0,0,0,4,Actual,3,HLD Pages,HLD Pages,\N,\N,\N,\N,1
25654,247,769,80,35297,226231,10,0,0,0,0,0,0,1,Plan,3,HLD Pages,HLD Pages,\N,\N,\N,\N,1
25655,247,769,80,40008,226235,18,0,0,0,0,0,0,4,Actual,3,HLD Pages,HLD Pages,\N,\N,\N,\N,1
25656,247,769,80,40008,226235,5,0,0,0,0,0,0,1,Plan,3,HLD Pages,HLD Pages,\N,\N,\N,\N,1
25640,247,830,80,39989,226246,954,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25641,247,830,80,39989,226246,500,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25626,247,758,80,39991,226252,295,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25627,247,758,80,39991,226252,200,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25624,247,758,80,39988,226259,776,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25625,247,758,80,39988,226259,400,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25618,247,828,80,39990,226266,404,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25619,247,828,80,39990,226266,400,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25616,247,828,80,39987,226273,986,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25617,247,828,80,39987,226273,600,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25649,247,830,80,40001,226281,131,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25650,247,830,80,40001,226281,150,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25639,247,829,80,40004,226286,200,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25644,247,830,80,39996,226293,150,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25651,247,830,80,40005,226299,102,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25652,247,830,80,40005,226299,150,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25645,247,830,80,39997,226304,116,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25646,247,830,80,39997,226304,150,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25631,247,758,80,39999,226311,511,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25632,247,758,80,39999,226311,150,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25633,247,758,80,40003,226317,159,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25634,247,758,80,40003,226317,150,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25622,247,828,80,40006,226323,482,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25623,247,828,80,40006,226323,200,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25642,247,830,80,39994,226329,109,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25643,247,830,80,39994,226329,200,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25620,247,828,80,40000,226335,415,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25621,247,828,80,40000,226335,150,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25647,247,830,80,39998,226341,265,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25648,247,830,80,39998,226341,150,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25628,247,758,80,39993,226346,170,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25629,247,758,80,39993,226346,300,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
25630,247,758,80,39995,226352,50,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
26219,266,867,90,14921,232125,77,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
26222,266,868,90,14921,232125,153,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
26221,266,867,90,14921,232134,50,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
26224,266,868,90,14921,232134,99,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
26220,266,867,90,14921,232176,122,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
26223,266,868,90,14921,232176,59,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27436,324,935,102,43501,255445,1153,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27437,324,935,102,43501,255446,0,0,500,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27438,324,935,102,43501,255446,750,750,500,0,0,0,1250,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27442,324,935,102,43501,255457,523,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27443,324,935,102,43501,255458,0,0,200,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27444,324,935,102,43501,255458,300,300,200,0,0,0,500,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27448,324,935,102,43501,255469,565,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27449,324,935,102,43501,255470,0,0,200,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27450,324,935,102,43501,255470,300,300,200,0,0,0,500,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27439,324,935,102,43501,255481,358,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27440,324,935,102,43501,255482,0,0,100,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27441,324,935,102,43501,255482,150,150,100,0,0,0,250,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27433,324,935,102,43501,255493,205,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27434,324,935,102,43501,255494,0,0,100,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27435,324,935,102,43501,255494,150,150,100,0,0,0,250,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27445,324,935,102,43501,255505,940,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27446,324,935,102,43501,255506,0,0,300,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27447,324,935,102,43501,255506,450,450,300,0,0,0,750,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27430,324,936,102,43501,255517,410,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27431,324,936,102,43501,255518,0,0,85,0,0,0,0,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27432,324,936,102,43501,255518,150,150,100,0,0,0,250,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27531,335,942,103,43505,257618,648,648,0,0,0,0,648,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27532,335,942,103,43505,257618,150,0,100,0,150,0,100,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27547,335,824,103,43507,257631,600,600,400,0,0,0,1000,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27548,335,824,103,43508,257644,390,390,0,0,0,0,390,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27549,335,824,103,43508,257644,150,150,100,0,0,0,250,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27545,335,942,103,43527,257657,784,784,0,0,0,0,784,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27546,335,942,103,43527,257657,300,0,200,0,300,0,200,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27571,335,937,103,43528,257670,1146,1146,0,0,0,0,1146,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27572,335,937,103,43528,257670,450,0,300,0,450,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27556,335,825,103,43506,257683,353,353,0,0,0,0,353,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27557,335,825,103,43506,257683,450,450,0,0,0,0,450,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27533,335,942,103,43509,257696,2739,2739,0,0,0,0,2739,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27534,335,942,103,43509,257696,600,0,400,0,600,0,400,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27526,335,940,103,43504,257709,1659,1659,0,0,0,0,1659,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27527,335,940,103,43504,257709,900,0,600,0,900,0,600,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27566,335,937,103,43503,257722,1085,1085,0,0,0,0,1085,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27567,335,937,103,43503,257722,300,0,200,0,300,0,200,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27528,335,940,103,43510,257735,2536,2536,0,0,0,0,2536,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27529,335,940,103,43510,257735,900,0,600,0,900,0,600,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27541,335,942,103,43521,257748,609,609,0,0,0,0,609,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27542,335,942,103,43521,257748,300,0,200,0,300,0,200,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27552,335,824,103,43511,257761,3354,3354,0,0,0,0,3354,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27553,335,824,103,43511,257761,1490,1490,0,0,0,0,1490,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27550,335,824,103,43512,257774,78,8,600,0,70,0,608,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27551,335,824,103,43512,257774,600,0,600,0,600,0,600,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27535,335,942,103,43513,257787,732,732,0,0,0,0,732,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27536,335,942,103,43513,257787,150,0,100,0,150,0,100,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27530,335,940,103,43526,257800,450,0,300,0,450,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27554,335,824,103,43525,257813,2948,2948,0,0,0,0,2948,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27555,335,824,103,43525,257813,1603.1300048828125,1603.1300049,0,0,0,0,1603.1300049,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27543,335,942,103,43522,257826,865,865,0,0,0,0,865,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27544,335,942,103,43522,257826,750,0,500,0,750,0,500,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27562,335,825,103,43523,257839,405,405,0,0,0,0,405,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27563,335,825,103,43523,257839,1000,1000,0,0,0,0,1000,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27564,335,825,103,43524,257852,528,528,0,0,0,0,528,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27565,335,825,103,43524,257852,625,625,0,0,0,0,625,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27560,335,825,103,43514,257864,1177,1177,0,0,0,0,1177,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27561,335,825,103,43514,257864,1050,1050,0,0,0,0,1050,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27569,335,937,103,43518,257877,1200,0,800,0,1200,0,800,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27570,335,937,103,43519,257890,1200,0,800,0,1200,0,800,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27568,335,937,103,43517,257903,600,0,400,0,600,0,400,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27539,335,942,103,43516,257916,2084,2084,0,0,0,0,2084,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27540,335,942,103,43516,257916,600,0,400,0,600,0,400,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27537,335,942,103,43515,257929,485,485,0,0,0,0,485,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27538,335,942,103,43515,257929,450,0,300,0,450,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
27558,335,825,103,43520,257942,1237,1237,0,0,0,0,1237,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
27559,335,825,103,43520,257942,600,600,0,0,0,0,600,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28273,343,939,84,44193,265582,300,263,1091,57,37,0,1297,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28274,343,939,84,44193,265582,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28309,343,941,84,44189,265594,88,66,785,23,22,0,828,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28310,343,941,84,44189,265594,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28261,343,937,84,44196,265606,272,185,815,31,87,0,969,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28262,343,937,84,44196,265606,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28281,343,940,84,44180,265618,67,33,939,14,34,0,958,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28282,343,940,84,44180,265618,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28295,343,943,84,44190,265630,102,70,565,192,32,0,443,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28296,343,943,84,44190,265630,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28277,343,939,84,44200,265642,524,457,1096,116,67,0,1437,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28278,343,939,84,44200,265642,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28279,343,940,84,44176,265654,57,32,328,3,25,0,357,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28280,343,940,84,44176,265654,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28293,343,943,84,44185,265666,126,106,685,12,20,0,779,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28294,343,943,84,44185,265666,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28267,343,939,84,44178,265678,247,232,2430,1,15,0,2661,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28268,343,939,84,44178,265678,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28276,343,939,84,44199,265690,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28275,343,939,84,44194,265702,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28301,343,941,84,44177,265714,73,49,395,17,24,0,427,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28302,343,941,84,44177,265714,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28305,343,941,84,44186,265726,197,144,706,53,53,0,797,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28306,343,941,84,44186,265726,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28291,343,943,84,44182,265738,66,44,376,45,22,0,375,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28292,343,943,84,44182,265738,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28287,343,940,84,44198,265750,1054,982,3359,29,72,0,4312,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28288,343,940,84,44198,265750,122.47799682617188,2.4779999256,300,10,120,0,292.47799683,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28283,343,940,84,44183,265762,308,205,1022,173,103,0,1054,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28284,343,940,84,44183,265762,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28269,343,939,84,44184,265774,75,28,640,30,47,0,638,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28270,343,939,84,44184,265774,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28285,343,940,84,44195,265786,102,63,478,17,39,0,524,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28286,343,940,84,44195,265786,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28297,343,943,84,44197,265798,12,6,512,0,6,0,518,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28298,343,943,84,44197,265798,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28311,343,941,84,44192,265810,1062,1013,2538,26,49,0,3525,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28312,343,941,84,44192,265810,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28258,343,937,84,44181,265822,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28299,343,943,84,44202,265834,22,10,397,35,12,0,372,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28300,343,943,84,44202,265834,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28303,343,941,84,44179,265846,97,53,1636,38,44,0,1651,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28304,343,941,84,44179,265846,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28289,343,940,84,44201,265858,92,42,2378,49,50,0,2371,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28290,343,940,84,44201,265858,90,0,300,10,90,0,290,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28271,343,939,84,44187,265870,1068,1068,1762,0,0,0,2830,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28272,343,939,84,44187,265870,150,150,100,0,0,0,250,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28307,343,941,84,44188,265882,82,50,352,31,32,0,371,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28308,343,941,84,44188,265882,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28265,343,937,84,44204,265894,339,253,860,164,86,0,949,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28266,343,937,84,44204,265894,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28259,343,937,84,44191,265906,520,295,1074,229,225,0,1140,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28260,343,937,84,44191,265906,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28263,343,937,84,44203,265918,905,695,1633,547,210,0,1781,4,Actual,5,Lines of Code,LOC,\N,\N,\N,\N,1
28264,343,937,84,44203,265918,90,0,300,0,90,0,300,1,Plan,5,Lines of Code,LOC,\N,\N,\N,\N,1
28546,370,868,90,44548,269848,317,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28547,370,868,90,44548,269848,250,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28538,370,867,90,44561,269860,456,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28539,370,867,90,44561,269860,400,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28550,370,868,90,44555,269872,181,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28551,370,868,90,44555,269872,200,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28530,370,867,90,44549,269884,155,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28531,370,867,90,44549,269884,90,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28548,370,868,90,44553,269896,109,0,0,0,0,0,0,4,Actual,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
28549,370,868,90,44553,269896,100,0,0,0,0,0,0,1,Plan,5,Lines of Code,LOC,16,Code,1,TSP(SM),1
